product_category,product_rating,total_reviews,purchased_last_month,discounted_price,original_price,is_best_seller,is_sponsored,has_coupon,delivery_date,sustainability_tags,data_collected_at,product_category,discount_percentage
Cameras,4,6596,900,51,53.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:37,Cameras,5.54
Cameras,4.6,1299,800,85.99,103.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:37,Cameras,17.31
Cameras,4.4,7036,1000,32.99,37.99,No Badge,Organic,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:37,Cameras,13.16
Cameras,4.7,2262,200,1698,2099.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:37,Cameras,19.14
Cameras,4,166,500,174,299,No Badge,Organic,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:37,Cameras,41.81
Cameras,4.5,294,800,,,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:37,Cameras,
Cameras,4.7,30,,299,329,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:37,Cameras,9.12
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:37,Cameras,0
Cameras,4.7,30,,299,329,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:37,Cameras,9.12
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:37,Cameras,0
Cameras,4.2,1135,500,59,159.99,No Badge,Organic,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:37,Cameras,63.12
Cameras,4.7,565,200,1399,1499,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:37,Cameras,6.67
Cameras,4.7,1016,100,2698,2698,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:37,Cameras,0
Cameras,4.7,3028,1000,17.99,18.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:38,Cameras,5.27
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:38,Cameras,0
Cameras,4.7,416,500,139.95,139.95,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:38,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:38,Cameras,0
Cameras,4.7,303,400,297.08,297.08,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:38,Cameras,0
Cameras,4.4,118,500,178.35,178.35,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:38,Cameras,0
Cameras,4.4,172,800,29.99,34.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:38,Cameras,14.29
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:38,Cameras,0
Cameras,4.7,30,,299,329,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:39,Cameras,9.12
Cameras,4.5,4797,500,229.99,429.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:39,Cameras,46.51
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:39,Cameras,0
Cameras,4.4,81,600,123.06,135.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:39,Cameras,9.51
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:39,Cameras,0
Cameras,3.9,27254,500,60.99,60.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:39,Cameras,0
Cameras,4.1,9340,400,179.99,199.99,No Badge,Organic,Save $10.00  with coupon,9/1/2025,Recycled materials +3 more,8/21/2025 11:39,Cameras,10
Cameras,4.7,3665,1000,49.95,49.95,No Badge,Organic,No Coupon,9/1/2025,Small Business,8/21/2025 11:39,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:39,Cameras,0
Cameras,4.6,6323,1000,55,59.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:39,Cameras,8.32
Cameras,4.3,1492,500,148.91,148.91,No Badge,Organic,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:39,Cameras,0
Cameras,4.7,18144,1000,32,32,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:40,Cameras,0
Cameras,4.6,1030,900,65.8,140.79,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:40,Cameras,53.26
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:40,Cameras,0
Cameras,4.3,668,400,188.06,199.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:40,Cameras,5.97
Cameras,4.7,288,1000,33.99,49.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:40,Cameras,32.01
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:40,Cameras,0
Cameras,4.4,10769,1000,19.99,24.99,No Badge,Organic,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:40,Cameras,20.01
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:40,Cameras,0
Cameras,4.7,30,,299,329,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:40,Cameras,9.12
Cameras,4.5,265,200,747.49,747.49,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:40,Cameras,0
Cameras,4.8,6961,500,79.95,79.95,No Badge,Organic,No Coupon,9/1/2025,Small Business,8/21/2025 11:40,Cameras,0
Cameras,4.3,210,500,74.35,74.35,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:40,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:40,Cameras,0
Cameras,,,,299.99,369.99,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:40,Cameras,18.92
Cameras,4.4,213,500,165.99,165.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:40,Cameras,0
Cameras,4.7,30,,299,329,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:40,Cameras,9.12
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:40,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:41,Cameras,0
Cameras,4.7,271,500,89.79,119.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:41,Cameras,25.17
Cameras,4.2,178,100,1198,1198,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:41,Cameras,0
Cameras,4.2,59,200,697.99,697.99,No Badge,Organic,No Coupon,9/9/2025,,8/21/2025 11:41,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:41,Cameras,0
Cameras,4.7,6885,800,72.95,86.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:41,Cameras,16.14
Cameras,4.7,2710,1000,33.99,33.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:41,Cameras,0
Cameras,4.8,504,100,2799,2999,No Badge,Organic,No Coupon,9/15/2025,,8/21/2025 11:41,Cameras,6.67
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:41,Cameras,0
Cameras,4.1,1479,400,75.47,99.99,No Badge,Organic,No Coupon,8/28/2025,Works with Alexa,8/21/2025 11:41,Cameras,24.52
Cameras,4.5,1941,400,69.99,99.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:41,Cameras,30
Cameras,4.7,289,500,122,132.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:41,Cameras,8.26
Cameras,4.3,462,200,796.95,796.95,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:41,Cameras,0
Cameras,4.7,3308,900,42.49,44.99,Amazon's,Organic,No Coupon,9/1/2025,,8/21/2025 11:41,Cameras,5.56
Cameras,4.3,134,200,495,495,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:41,Cameras,0
Cameras,4.7,30,,299,329,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:41,Cameras,9.12
Cameras,4.7,11437,1000,,,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:41,Cameras,
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:41,Cameras,0
Cameras,4.7,1632,500,64.95,69.95,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:42,Cameras,7.15
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:42,Cameras,0
Cameras,4,156,300,99.5,119.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:42,Cameras,17.08
Cameras,4.7,30,,299,329,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:42,Cameras,9.12
Cameras,4.6,869,600,83.99,90.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:42,Cameras,7.69
Cameras,4.7,7103,800,,,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:42,Cameras,
Cameras,4.7,30,,299,329,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:42,Cameras,9.12
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:42,Cameras,0
Cameras,4.7,6024,700,65.38,65.38,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:42,Cameras,0
Cameras,4.8,1518,400,104.4,109.94,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:42,Cameras,5.04
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:42,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:43,Cameras,0
Cameras,4.1,3439,500,49.99,49.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:43,Cameras,0
Cameras,4.6,809,500,44.47,48,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:43,Cameras,7.35
Cameras,4.7,11293,1000,27,27,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:43,Cameras,0
Cameras,4.6,113,100,2196.95,2499.95,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:43,Cameras,12.12
Cameras,,,,299.99,369.99,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:43,Cameras,18.92
Cameras,4.4,2838,400,224.99,224.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:43,Cameras,0
Cameras,4.7,30,,299,329,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:43,Cameras,9.12
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:43,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:43,Cameras,0
Cameras,4.4,1890,400,179.99,179.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:43,Cameras,0
Cameras,4.4,22,500,97.95,116.95,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:43,Cameras,16.25
Cameras,4.7,30,,299,329,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:43,Cameras,9.12
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:43,Cameras,0
Cameras,4.6,579,200,,,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:43,Cameras,
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:43,Cameras,0
Cameras,4.3,15,100,979,979,No Badge,Organic,No Coupon,9/8/2025,,8/21/2025 11:43,Cameras,0
Cameras,4,1163,500,96.99,110.46,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:44,Cameras,12.19
Cameras,4.8,38633,2000,10.99,10.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:44,Cameras,0
Cameras,4.8,2917,800,31.99,31.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:44,Cameras,0
Cameras,4.6,2669,500,149.95,149.95,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:44,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:44,Cameras,0
Cameras,4.1,54,400,129,129,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:44,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:44,Cameras,0
Cameras,4.6,686,200,799,799,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:44,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:44,Cameras,0
Cameras,4.2,4304,500,59.99,59.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:44,Cameras,0
Cameras,4.3,374,100,879,971.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:45,Cameras,9.57
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:45,Cameras,0
Cameras,4.4,24,300,249.99,249.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:45,Cameras,0
Cameras,4.6,882,100,1798,1798,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:45,Cameras,0
Cameras,4.6,32,200,429.99,429.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:45,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:45,Cameras,0
Cameras,4.7,30,,299,329,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:45,Cameras,9.12
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:45,Cameras,0
Cameras,4.4,38,200,314.99,449.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:45,Cameras,30
Cameras,5,3,,864.99,864.99,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:45,Cameras,0
Cameras,4.6,19,1000,34.88,34.88,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:45,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:45,Cameras,0
Cameras,4.8,1108,500,67.5,72.6,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:45,Cameras,7.02
Cameras,4,227,400,69.99,101.4,No Badge,Organic,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:45,Cameras,30.98
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:45,Cameras,0
Cameras,4.7,174,700,36,37.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:45,Cameras,5.24
Cameras,4.4,230,300,99.98,117.99,No Badge,Organic,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:45,Cameras,15.26
Cameras,3.8,246,200,373.52,539.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:45,Cameras,30.83
Cameras,4.7,2529,700,40.43,40.43,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:45,Cameras,0
Cameras,4.7,2094,500,69,69,Best Seller,Organic,No Coupon,9/1/2025,,8/21/2025 11:46,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:46,Cameras,0
Cameras,4.2,3676,500,49.99,49.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:46,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:46,Cameras,0
Cameras,4.8,313,50,3199,3399,No Badge,Organic,No Coupon,9/9/2025,,8/21/2025 11:47,Cameras,5.88
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:47,Cameras,0
Cameras,4.8,475,500,32.79,32.79,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:47,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:47,Cameras,0
Cameras,4.1,1203,300,189,189,No Badge,Organic,No Coupon,9/16/2025,,8/21/2025 11:47,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:47,Cameras,0
Cameras,4.7,285,1000,20,20.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:47,Cameras,4.72
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:47,Cameras,0
Cameras,4.8,2158,300,123.99,123.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:48,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:48,Cameras,0
Cameras,4.5,883,200,869,869,No Badge,Organic,No Coupon,8/28/2025,,8/21/2025 11:48,Cameras,0
Cameras,4.7,12901,400,61.99,61.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:48,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:48,Cameras,0
Cameras,4.5,162,200,649,649,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:48,Cameras,0
Cameras,4.8,403,500,44.99,64.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:48,Cameras,30.77
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:48,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:48,Cameras,0
Cameras,4.6,833,400,76.92,119.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:48,Cameras,35.89
Cameras,4.3,2868,300,148.27,148.27,No Badge,Organic,No Coupon,,,8/21/2025 11:48,Cameras,0
Cameras,4.7,327,100,1199,1199,No Badge,Organic,No Coupon,9/15/2025,,8/21/2025 11:48,Cameras,0
Cameras,4.7,30,,299,329,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:49,Cameras,9.12
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:49,Cameras,0
Cameras,4.8,165,200,449.55,499.95,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:49,Cameras,10.08
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:49,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:49,Cameras,0
Cameras,4.7,3069,1000,21,24.99,No Badge,Organic,No Coupon,9/1/2025,Small Business,8/21/2025 11:49,Cameras,15.97
Cameras,4.1,4999,300,167.98,249.99,No Badge,Organic,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:49,Cameras,32.81
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:49,Cameras,0
Cameras,4.7,361,500,35.99,39.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:50,Cameras,10
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:50,Cameras,0
Cameras,4.6,5543,1000,27.29,27.29,No Badge,Organic,No Coupon,9/1/2025,Small Business,8/21/2025 11:50,Cameras,0
Cameras,4.4,252,100,,,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:50,Cameras,
Cameras,4.7,5634,1000,20.94,20.94,No Badge,Organic,No Coupon,9/8/2025,,8/21/2025 11:50,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:50,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:50,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:50,Cameras,0
Cameras,3.8,252,200,193.94,193.94,No Badge,Organic,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:50,Cameras,0
Cameras,4.6,7621,500,,,No Badge,Organic,No Coupon,8/28/2025,,8/21/2025 11:51,Cameras,
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:51,Cameras,0
Cameras,4.7,191,50,3696.95,3696.95,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:51,Cameras,0
Cameras,4.7,1211,500,45.99,45.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:51,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:51,Cameras,0
Cameras,4.7,452,50,2899,3099,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:51,Cameras,6.45
Cameras,4.8,300,400,109.99,109.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:51,Cameras,0
Cameras,4,20366,600,49.99,49.99,No Badge,Organic,No Coupon,9/1/2025,Recycled materials +2 more,8/21/2025 11:52,Cameras,0
Cameras,4.8,626,200,189.95,189.95,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:52,Cameras,0
Cameras,4.8,519,100,2096.95,2096.95,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:52,Cameras,0
Cameras,3.9,1007,200,304,400.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:52,Cameras,24.19
Cameras,4.7,13543,500,12.91,13.6,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:52,Cameras,5.07
Cameras,4.6,344,500,21.74,26.99,Amazon's,Organic,No Coupon,9/1/2025,,8/21/2025 11:52,Cameras,19.45
Cameras,4.7,30,,299,329,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:52,Cameras,9.12
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:52,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:52,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:52,Cameras,0
Cameras,4.7,49,400,49.95,49.95,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:52,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:53,Cameras,0
Cameras,4.7,5958,1000,17,18.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:53,Cameras,10.48
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:53,Cameras,0
Cameras,4.7,135,300,65,65,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:53,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:53,Cameras,0
Cameras,4.6,4853,700,25.95,29.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:54,Cameras,13.47
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:54,Cameras,0
Cameras,4.8,128,200,199,259,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:54,Cameras,23.17
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:54,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:54,Cameras,0
Cameras,4.6,1704,400,65,65,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:54,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:54,Cameras,0
Cameras,4.7,30,,299,329,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:54,Cameras,9.12
Cameras,4.5,266,200,377.95,399.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:54,Cameras,5.51
Cameras,4.6,911,300,179.95,179.95,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:54,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:55,Cameras,0
Cameras,3.9,131,200,369.99,448.96,No Badge,Organic,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:55,Cameras,17.59
Cameras,4.2,375,400,49.98,59.99,No Badge,Organic,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:55,Cameras,16.69
Cameras,4,2778,200,179.95,299.99,No Badge,Organic,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:55,Cameras,40.01
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:55,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:55,Cameras,0
Cameras,4.2,777,500,119.99,159.99,No Badge,Sponsored,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:55,Cameras,25
Cameras,4.6,61,100,1099,1299,No Badge,Organic,No Coupon,9/15/2025,,8/21/2025 11:56,Cameras,15.4
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:56,Cameras,0
Cameras,4.8,111,500,49.99,49.99,No Badge,Organic,No Coupon,8/29/2025,,8/21/2025 11:56,Cameras,0
Cameras,4.3,137,100,399,399,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:56,Cameras,0
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:56,Cameras,0
Cameras,4.7,625,100,649,649,No Badge,Organic,No Coupon,9/2/2025,,8/21/2025 11:56,Cameras,0
Cameras,4.6,764,100,729,849.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:56,Cameras,14.23
Cameras,4.7,7235,500,69.95,69.95,No Badge,Sponsored,No Coupon,9/1/2025,Small Business,8/21/2025 11:56,Cameras,0
Cameras,4.8,7770,500,39.95,39.95,No Badge,Organic,No Coupon,9/1/2025,Small Business,8/21/2025 11:56,Cameras,0
